Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2989,Data Analytics Course,112,4277,249.65,27,3,2.68,1953.0,26-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A1196,Data Analytics Course,133,4505,200.52,23,3,2.26,1562.0,26-Nov-24,Hyderabad,Tablet,Analyticss For Data
A2409,Data Analytics Course,175,5720,243.8,17,6,3.43,1498.65,26-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A2160,Data Analytics Course,156,4196,192.96,11,5,3.21,1504.0,26-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A2486,Data Analytics Course,151,3992,212.42,10,9,5.96,1890.0,26-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A2675,Data Analytics Course,141,5656,193.58,20,6,4.26,1953.0,26-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A2713,Data Analytics Course,133,5580,248.11,17,5,3.76,1111.0,26-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3056,Data Analytics Course,132,4769,236.41,15,4,3.03,1498.65,26-Nov-24,Hyderabad,Tablet,Analyticss For Data
A2068,Data Analytics Course,81,5653,245.33,23,8,9.88,1248.0,26-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A1003,Data Analytics Course,142,3185,237.66,17,6,4.23,1225.0,26-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A2069,Data Analytics Course,144,5750,184.37,19,8,5.56,1098.0,26-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A2026,Data Analytics Course,132,5514,208.57,16,7,5.3,1072.0,26-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2072,Data Analytics Course,128,5043,231.72,26,8,6.25,1508.0,26-Nov-24,Hyderabad,Tablet,Analyticss For Data
A2703,Data Analytics Course,92,5680,224.6,15,7,7.61,1498.65,26-Nov-24,Hyderabad,Desktop,Online Data Analytics
A2010,Data Analytics Course,173,3705,197.01,20,10,5.78,1010.0,26-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2702,Data Analytics Course,110,4907,247.48,12,10,9.09,1205.0,26-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2008,Data Analytics Course,139,4036,242.12,25,5,3.6,1329.0,26-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A2777,Data Analytics Course,149,5018,219.11,16,3,2.01,1795.0,26-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A1998,Data Analytics Course,120,4303,202.8,21,4,3.33,1033.0,26-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2087,Data Analytics Course,137,5261,196.48,23,5,3.65,1227.0,26-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A3073,Data Analytics Course,170,3879,245.0,29,7,4.12,1202.0,26-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2125,Data Analytics Course,197,3741,210.33,24,9,4.57,1883.0,26-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A2124,Data Analytics Course,152,3948,189.73,17,5,3.29,1851.0,26-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1965,Data Analytics Course,84,5662,228.62,25,9,10.71,1988.0,26-Nov-24,Hyderabad,Desktop,Analyticss For Data
A3075,Data Analytics Course,173,5872,190.3,24,5,2.89,1953.0,26-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A1986,Data Analytics Course,189,3031,209.84,25,6,3.17,1936.0,26-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2737,Data Analytics Course,174,5282,240.85,10,4,2.3,1481.0,26-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3080,Data Analytics Course,85,5402,191.95,18,7,8.24,1002.0,26-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2520,Data Analytics Course,155,5996,247.54,15,5,3.23,1883.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2775,Data Analytics Course,139,3149,213.67,14,8,5.76,1491.0,27-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2744,Data Analytics Course,151,5067,199.12,13,5,3.31,1669.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A2769,Data Analytics Course,106,4362,227.02,12,9,8.49,1548.0,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2535,Data Analytics Course,125,3546,234.02,23,10,8.0,1072.0,27-Nov-24,Hyderabad,Desktop,Analyticss For Data
A2782,Data Analytics Course,156,5674,193.18,29,10,6.41,1176.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A1671,Data Analytics Course,112,4834,212.27,11,7,6.25,1524.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2509,Data Analytics Course,113,3104,230.92,28,9,7.96,1422.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A1545,Data Analytics Course,115,3764,197.47,20,5,4.35,1952.0,27-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A2759,Data Analytics Course,113,3120,249.66,20,8,7.08,1895.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A3373,Data Analytics Course,139,3580,223.48,21,6,4.32,1555.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3281,Data Analytics Course,147,4041,229.19,16,10,6.8,1558.0,27-Nov-24,Hyderabad,Desktop,Analyticss For Data
A2752,Data Analytics Course,134,5085,186.1,18,8,5.97,1033.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A2558,Data Analytics Course,104,5257,220.44,17,7,6.73,1462.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2527,Data Analytics Course,164,5179,206.72,18,9,5.49,1213.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2587,Data Analytics Course,112,4944,233.83,19,4,3.57,1296.0,27-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A1012,Data Analytics Course,125,3259,191.3,18,3,2.4,1959.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A2684,Data Analytics Course,173,3190,226.32,13,7,4.05,1884.0,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2672,Data Analytics Course,117,4716,213.86,26,4,3.42,1498.65,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A3348,Data Analytics Course,156,5095,214.32,30,9,5.77,1444.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A3584,Data Analytics Course,124,5629,189.62,14,9,7.26,1626.0,27-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A3305,Data Analytics Course,173,3639,225.73,10,4,2.31,1804.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A2825,Data Analytics Course,147,4250,223.33,17,3,2.04,1069.0,27-Nov-24,Hyderabad,Desktop,Online Data Analytics
A2496,Data Analytics Course,97,5285,249.65,12,7,7.22,1411.0,27-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2653,Data Analytics Course,96,4849,198.41,13,5,5.21,1198.0,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2638,Data Analytics Course,152,5421,248.08,16,6,3.95,1752.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1588,Data Analytics Course,139,3440,246.53,13,10,7.19,1217.0,27-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2692,Data Analytics Course,104,3405,227.36,28,8,7.69,1970.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A1585,Data Analytics Course,98,3365,224.28,27,9,9.18,1108.0,27-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A3563,Data Analytics Course,108,5245,227.35,12,5,4.63,1384.0,27-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A2624,Data Analytics Course,125,4300,221.37,16,10,8.0,1066.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A1066,Data Analytics Course,172,4441,221.18,14,8,4.65,1771.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A3293,Data Analytics Course,92,4631,233.3,19,10,10.87,1521.0,27-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A2872,Data Analytics Course,81,3224,239.58,18,10,12.35,1229.0,27-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2596,Data Analytics Course,177,3238,189.61,29,7,3.95,1925.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A1492,Data Analytics Course,145,5368,200.88,14,4,2.76,1125.0,27-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A3320,Data Analytics Course,165,3005,239.14,23,6,3.64,1989.0,27-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A3284,Data Analytics Course,142,5365,237.95,17,10,7.04,1548.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A2582,Data Analytics Course,144,5301,195.83,12,3,2.08,1654.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A3164,Data Analytics Course,182,4390,239.33,11,7,3.85,1799.0,27-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A2958,Data Analytics Course,139,3314,215.09062325209752,26,10,7.19,1731.0,27-Nov-24,Hyderabad,Desktop,Analyticss For Data
A3408,Data Analytics Course,100,5435,205.99,13,6,6.0,1607.0,27-Nov-24,Hyderabad,Tablet,Analyticss For Data
A3226,Data Analytics Course,196,4367,238.44,20,7,3.57,1931.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A3007,Data Analytics Course,124,5402,222.16,21,7,5.65,1091.0,27-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A3008,Data Analytics Course,95,4653,193.63,17,4,4.21,1688.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A2280,Data Analytics Course,108,3682,214.43,20,3,2.78,1553.0,27-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A2264,Data Analytics Course,126,3999,181.58,22,9,7.14,1145.0,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2055,Data Analytics Course,118,4794,233.49,20,3,2.54,1707.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A3021,Data Analytics Course,170,4594,193.2,27,9,5.29,1319.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2065,Data Analytics Course,134,5570,233.77,15,4,2.99,1101.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A3380,Data Analytics Course,94,5389,220.53,11,10,10.64,1670.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A1799,Data Analytics Course,141,4239,199.82,15,5,3.55,1639.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A2201,Data Analytics Course,155,3662,208.16,23,4,2.58,1913.0,27-Nov-24,Hyderabad,Desktop,Online Data Analytics
A3099,Data Analytics Course,127,4039,247.92,20,8,6.3,1498.65,27-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1399,Data Analytics Course,198,5883,215.09062325209752,19,9,4.55,1182.0,27-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2083,Data Analytics Course,198,5542,234.62,10,10,5.05,1605.0,27-Nov-24,Hyderabad,Tablet,Online Data Analytics
A3048,Data Analytics Course,174,5864,190.45,26,5,2.87,1508.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A3416,Data Analytics Course,127,4587,199.63,17,5,3.94,1319.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2176,Data Analytics Course,81,3946,202.95,10,7,8.64,1970.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A3066,Data Analytics Course,139,5379,248.46,28,5,3.6,1881.0,27-Nov-24,Hyderabad,Desktop,Online Data Analytics
A3069,Data Analytics Course,81,3015,218.69,10,7,8.64,1550.0,27-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A1835,Data Analytics Course,88,3733,244.35,12,8,9.09,1622.0,27-Nov-24,Hyderabad,Mobile,Online Data Analytics
A3078,Data Analytics Course,124,5415,217.55,20,4,3.23,1258.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A1298,Data Analytics Course,95,3397,181.89,20,7,7.37,1560.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2092,Data Analytics Course,168,4068,233.54,23,5,2.98,1636.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1232,Data Analytics Course,101,4523,234.17,29,5,4.95,1568.0,27-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A1173,Data Analytics Course,170,4519,240.63,22,7,4.12,1012.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1133,Data Analytics Course,92,5766,186.14,28,7,7.61,1013.0,27-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A3262,Data Analytics Course,137,4630,201.14,10,4,2.92,1680.0,27-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A1460,Data Analytics Course,163,4125,246.09,27,5,3.07,1910.0,27-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1705,Data Analytics Course,150,5275,192.7,14,4,2.67,1170.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A1457,Data Analytics Course,101,5280,234.72,18,9,8.91,1046.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2437,Data Analytics Course,147,5793,240.32,25,5,3.4,1645.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A1722,Data Analytics Course,172,4436,232.16,21,7,4.07,1050.0,27-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A2422,Data Analytics Course,185,4523,234.72,18,6,3.24,1508.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A2412,Data Analytics Course,85,5954,201.88,18,6,7.06,1526.0,27-Nov-24,Hyderabad,Tablet,Analyticss For Data
A1961,Data Analytics Course,189,3411,205.26,28,7,3.7,1147.0,27-Nov-24,Hyderabad,Desktop,Analyticss For Data
A1843,Data Analytics Course,157,4414,240.57,17,9,5.73,1483.0,27-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A2014,Data Analytics Course,120,4243,198.49,15,10,8.33,1891.0,27-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2356,Data Analytics Course,175,4295,195.17,18,6,3.43,1939.0,27-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A2022,Data Analytics Course,137,3838,226.92,18,6,4.38,1498.65,27-Nov-24,Hyderabad,Tablet,Analyticss For Data
A3394,Data Analytics Course,118,5514,237.88,27,9,7.63,1401.0,27-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1880,Data Analytics Course,81,3766,213.12,27,7,8.64,1183.0,27-Nov-24,Hyderabad,Desktop,Online Data Analytics
A2324,Data Analytics Course,92,3299,188.58,11,9,9.78,1678.0,27-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A3458,Data Analytics Course,117,3109,239.1,21,3,2.56,1498.65,27-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3596,Data Analytics Course,154,3211,248.28,14,6,3.9,1950.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A3448,Data Analytics Course,118,4804,227.98,28,9,7.63,1064.0,28-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1302,Data Analytics Course,157,3546,189.11,16,5,3.18,1333.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A3439,Data Analytics Course,139,4528,235.96,30,4,2.88,1926.0,28-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A1381,Data Analytics Course,169,3069,227.7,12,5,2.96,1063.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A3459,Data Analytics Course,142,5613,180.45,11,9,6.34,1978.0,28-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A1130,Data Analytics Course,113,4580,194.82,11,6,5.31,1248.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3580,Data Analytics Course,87,3248,220.5,13,6,6.9,1871.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A1461,Data Analytics Course,193,5571,213.5,19,8,4.15,1754.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1180,Data Analytics Course,81,5615,193.14,30,6,7.41,1255.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1105,Data Analytics Course,146,4765,230.22,23,5,3.42,1944.0,28-Nov-24,Hyderabad,Tablet,Analyticss For Data
A1188,Data Analytics Course,140,3359,182.13,29,7,5.0,1973.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A3391,Data Analytics Course,153,4027,182.11,10,5,3.27,1332.0,28-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A1096,Data Analytics Course,113,3690,229.42,20,5,4.42,1915.0,28-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A1216,Data Analytics Course,199,4745,215.09062325209752,13,9,4.52,1800.0,28-Nov-24,Hyderabad,Tablet,Analyticss For Data
A3399,Data Analytics Course,172,4079,183.05,20,8,4.65,1988.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A1083,Data Analytics Course,168,4683,215.28,30,8,4.76,1327.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A1421,Data Analytics Course,149,5205,218.42,20,4,2.68,1070.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A1493,Data Analytics Course,90,5851,232.94,22,8,8.89,1421.0,28-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A3565,Data Analytics Course,103,4913,180.45,12,3,2.91,1178.0,28-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1261,Data Analytics Course,188,3859,211.83,30,9,4.79,1719.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A1510,Data Analytics Course,173,3328,224.17,15,10,5.78,1904.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A3411,Data Analytics Course,153,3225,240.34,20,8,5.23,1313.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A3474,Data Analytics Course,80,3836,209.37,20,7,8.75,1937.0,28-Nov-24,Hyderabad,Tablet,Online Data Analytics
A2783,Data Analytics Course,187,4674,201.41,18,9,4.81,1719.0,28-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A1837,Data Analytics Course,179,5118,189.59,15,6,3.35,1892.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2299,Data Analytics Course,146,5831,203.07,19,5,3.42,1216.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1784,Data Analytics Course,169,4480,215.09062325209752,11,10,5.92,1769.0,28-Nov-24,Hyderabad,Tablet,Online Data Analytics
A3011,Data Analytics Course,175,3521,210.11,14,9,5.14,1140.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2311,Data Analytics Course,165,3759,231.62,23,7,4.24,1052.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2347,Data Analytics Course,162,5103,188.15,13,9,5.56,1264.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2980,Data Analytics Course,139,5954,216.02,27,10,7.19,1880.0,28-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2975,Data Analytics Course,107,5272,223.18,16,8,7.48,1110.0,28-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A1792,Data Analytics Course,103,5332,243.72,16,3,2.91,1882.0,28-Nov-24,Hyderabad,Desktop,Online Data Analytics
A2395,Data Analytics Course,191,3485,212.43,10,7,3.66,1813.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1924,Data Analytics Course,89,3069,205.37,19,6,6.74,1518.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A2420,Data Analytics Course,146,5173,234.26,20,7,4.79,1089.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A1692,Data Analytics Course,186,5824,224.48,29,6,3.23,1882.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2903,Data Analytics Course,155,5822,227.47,10,4,2.58,1373.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2546,Data Analytics Course,109,4444,219.46,12,9,8.26,1159.0,28-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A1686,Data Analytics Course,162,5346,223.12,25,5,3.09,1052.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A1730,Data Analytics Course,156,5293,210.43,26,6,3.85,1449.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2891,Data Analytics Course,114,4540,185.04,10,4,3.51,1561.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Course
A2226,Data Analytics Course,147,5228,210.94,12,9,6.12,1784.0,28-Nov-24,Hyderabad,Desktop,Data Anaytics Training
A2189,Data Analytics Course,191,3220,183.33,20,6,3.14,1942.0,28-Nov-24,Hyderabad,Tablet,Data Anaytics Training
A1913,Data Analytics Course,126,3784,215.09062325209752,24,5,3.97,1951.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A2013,Data Analytics Course,104,5203,241.15,17,6,5.77,1164.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2019,Data Analytics Course,153,3381,231.35,29,5,3.27,1769.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A3172,Data Analytics Course,189,5117,197.9,20,8,4.23,1710.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1874,Data Analytics Course,139,4539,244.4,18,6,4.32,1638.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A3124,Data Analytics Course,139,3052,245.45,24,6,4.32,1769.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A2222,Data Analytics Course,127,5947,209.67,27,3,2.36,1155.0,28-Nov-24,Hyderabad,Desktop,Learn Data Analyticss
A3114,Data Analytics Course,183,4124,186.66,24,6,3.28,1183.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2062,Data Analytics Course,139,3557,190.84,17,4,2.88,1925.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A3100,Data Analytics Course,136,4051,194.29,25,5,3.68,1498.65,28-Nov-24,Hyderabad,Tablet,Learn Data Analyticss
A1538,Data Analytics Course,97,3480,233.32,22,3,3.09,1008.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A3082,Data Analytics Course,139,3172,227.83,20,10,7.19,1130.0,28-Nov-24,Hyderabad,Tablet,Analyticss For Data
A2143,Data Analytics Course,161,5749,203.25,12,4,2.48,1498.65,28-Nov-24,Hyderabad,Tablet,Online Data Analytics
A1813,Data Analytics Course,181,3863,180.12,17,7,3.87,1892.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A2785,Data Analytics Course,135,5402,238.81,19,8,5.93,1648.0,28-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1681,Data Analytics Course,96,3346,248.48,15,7,7.29,1118.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Online
A1954,Data Analytics Course,139,4846,206.4,21,7,5.04,1526.0,28-Nov-24,Hyderabad,Mobile,Data Analyticss Online
A2635,Data Analytics Course,136,5977,249.89,15,9,6.62,1477.0,28-Nov-24,Hyderabad,Tablet,Analyticss For Data
A1617,Data Analytics Course,89,5349,215.09062325209752,20,8,8.99,1371.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Online
A2841,Data Analytics Course,148,3207,207.16,22,9,6.08,1416.0,28-Nov-24,Hyderabad,Desktop,Online Data Analytics
A2634,Data Analytics Course,89,3265,234.51,29,8,8.99,1498.65,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2856,Data Analytics Course,177,5043,213.52,18,4,2.26,1117.0,28-Nov-24,Hyderabad,Tablet,Data Analyticss Course
A2824,Data Analytics Course,176,4523,191.11,11,4,2.27,1107.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A2627,Data Analytics Course,114,3472,242.89,16,10,8.77,1642.0,28-Nov-24,Hyderabad,Tablet,Analyticss For Data
A1632,Data Analytics Course,139,3546,183.41,27,7,5.04,1701.0,28-Nov-24,Hyderabad,Mobile,Data Anaytics Training
A2811,Data Analytics Course,180,3099,241.32,23,5,2.78,1177.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
A1621,Data Analytics Course,172,5862,202.0,23,4,2.33,1469.0,28-Nov-24,Hyderabad,Desktop,Online Data Analytics
A1540,Data Analytics Course,130,5384,218.6,24,8,6.15,1943.0,28-Nov-24,Hyderabad,Mobile,Learn Data Analyticss
A1559,Data Analytics Course,176,3400,191.5,29,3,1.7,1429.0,28-Nov-24,Hyderabad,Mobile,Online Data Analytics
A1655,Data Analytics Course,125,3339,205.32,18,4,3.2,1985.0,28-Nov-24,Hyderabad,Desktop,Data Analyticss Course
A2740,Data Analytics Course,139,5877,223.87,21,9,6.47,1866.0,28-Nov-24,Hyderabad,Mobile,Analyticss For Data
